Date,Country,Cases
13/09/2022,Thailand,8.634
14/09/2022,Thailand,18.425
15/09/2022,Thailand,15.691
16/09/2022,Thailand,11.674
17/09/2022,Thailand,10.656
18/09/2022,Thailand,6.653
19/09/2022,Thailand,3.375
20/09/2022,Thailand,10.795
21/09/2022,Thailand,15.747
22/09/2022,Thailand,11.242
23/09/2022,Thailand,10.489
24/09/2022,Thailand,8.466
25/09/2022,Thailand,9.136
26/09/2022,Thailand,4.449
27/09/2022,Thailand,4.896
28/09/2022,Thailand,11.311
29/09/2022,Thailand,8.885
30/09/2022,Thailand,11.702
01/10/2022,Thailand,11.479
02/10/2022,Thailand,0.000
03/10/2022,Thailand,0.000
04/10/2022,Thailand,0.000
05/10/2022,Thailand,0.000
06/10/2022,Thailand,0.000
07/10/2022,Thailand,0.000
08/10/2022,Thailand,40.657
09/10/2022,Thailand,0.000
10/10/2022,Thailand,0.000
11/10/2022,Thailand,0.000
12/10/2022,Thailand,0.000
13/10/2022,Thailand,0.000
14/10/2022,Thailand,0.000
15/10/2022,Thailand,31.159
16/10/2022,Thailand,0.000
17/10/2022,Thailand,0.000
18/10/2022,Thailand,0.000
19/10/2022,Thailand,0.000
20/10/2022,Thailand,0.000
21/10/2022,Thailand,0.000
22/10/2022,Thailand,36.487
23/10/2022,Thailand,0.000
24/10/2022,Thailand,0.000
25/10/2022,Thailand,0.000
26/10/2022,Thailand,0.000
27/10/2022,Thailand,0.000
28/10/2022,Thailand,0.000
29/10/2022,Thailand,35.580
30/10/2022,Thailand,0.000
31/10/2022,Thailand,0.000
01/11/2022,Thailand,0.000
02/11/2022,Thailand,0.000
03/11/2022,Thailand,0.000
04/11/2022,Thailand,0.000
05/11/2022,Thailand,38.481
06/11/2022,Thailand,0.000
07/11/2022,Thailand,0.000
08/11/2022,Thailand,0.000
09/11/2022,Thailand,0.000
10/11/2022,Thailand,0.000
11/11/2022,Thailand,0.000
12/11/2022,Thailand,44.158
13/11/2022,Thailand,0.000
14/11/2022,Thailand,0.000
15/11/2022,Thailand,0.000
16/11/2022,Thailand,0.000
17/11/2022,Thailand,0.000
18/11/2022,Thailand,0.000
19/11/2022,Thailand,55.191
20/11/2022,Thailand,0.000
21/11/2022,Thailand,0.000
22/11/2022,Thailand,0.000
23/11/2022,Thailand,0.000
24/11/2022,Thailand,0.000
25/11/2022,Thailand,0.000
26/11/2022,Thailand,68.538
27/11/2022,Thailand,0.000
28/11/2022,Thailand,0.000
29/11/2022,Thailand,0.000
30/11/2022,Thailand,0.000
01/12/2022,Thailand,0.000
02/12/2022,Thailand,0.000
03/12/2022,Thailand,59.751
04/12/2022,Thailand,0.000
05/12/2022,Thailand,0.000
06/12/2022,Thailand,0.000
07/12/2022,Thailand,0.000
08/12/2022,Thailand,0.000
09/12/2022,Thailand,0.000
10/12/2022,Thailand,55.246
11/12/2022,Thailand,0.000
12/12/2022,Thailand,0.000
13/12/2022,Thailand,0.000
14/12/2022,Thailand,0.000
15/12/2022,Thailand,0.000
16/12/2022,Thailand,0.000
17/12/2022,Thailand,47.687
18/12/2022,Thailand,0.000
19/12/2022,Thailand,0.000
20/12/2022,Thailand,0.000
21/12/2022,Thailand,0.000
22/12/2022,Thailand,0.000
23/12/2022,Thailand,0.000
24/12/2022,Thailand,40.448
25/12/2022,Thailand,0.000
26/12/2022,Thailand,0.000
27/12/2022,Thailand,0.000
28/12/2022,Thailand,0.000
29/12/2022,Thailand,0.000
30/12/2022,Thailand,0.000
31/12/2022,Thailand,29.443
01/01/2023,Thailand,0.000
02/01/2023,Thailand,0.000
03/01/2023,Thailand,0.000
04/01/2023,Thailand,0.000
05/01/2023,Thailand,0.000
06/01/2023,Thailand,0.000
07/01/2023,Thailand,13.906
08/01/2023,Thailand,0.000
09/01/2023,Thailand,0.000
10/01/2023,Thailand,0.000
11/01/2023,Thailand,0.000
12/01/2023,Thailand,0.000
13/01/2023,Thailand,0.000
14/01/2023,Thailand,13.515
15/01/2023,Thailand,0.000
16/01/2023,Thailand,0.000
17/01/2023,Thailand,0.000
18/01/2023,Thailand,0.000
19/01/2023,Thailand,0.000
20/01/2023,Thailand,0.000
21/01/2023,Thailand,8.745
22/01/2023,Thailand,0.000
23/01/2023,Thailand,0.000
24/01/2023,Thailand,0.000
25/01/2023,Thailand,0.000
26/01/2023,Thailand,0.000
27/01/2023,Thailand,0.000
28/01/2023,Thailand,6.583
29/01/2023,Thailand,0.000
30/01/2023,Thailand,0.000
31/01/2023,Thailand,0.000
01/02/2023,Thailand,0.000
02/02/2023,Thailand,0.000
03/02/2023,Thailand,0.000
04/02/2023,Thailand,3.515
05/02/2023,Thailand,0.000
06/02/2023,Thailand,0.000
07/02/2023,Thailand,0.000
08/02/2023,Thailand,0.000
09/02/2023,Thailand,0.000
10/02/2023,Thailand,0.000
11/02/2023,Thailand,5.467
12/02/2023,Thailand,0.000
13/02/2023,Thailand,0.000
14/02/2023,Thailand,0.000
15/02/2023,Thailand,0.000
16/02/2023,Thailand,0.000
17/02/2023,Thailand,0.000
18/02/2023,Thailand,2.831
19/02/2023,Thailand,0.000
20/02/2023,Thailand,0.000
21/02/2023,Thailand,0.000
22/02/2023,Thailand,0.000
23/02/2023,Thailand,0.000
24/02/2023,Thailand,0.000
25/02/2023,Thailand,2.845
26/02/2023,Thailand,0.000
27/02/2023,Thailand,0.000
28/02/2023,Thailand,0.000
01/03/2023,Thailand,0.000
02/03/2023,Thailand,0.000
03/03/2023,Thailand,0.000
04/03/2023,Thailand,2.050
05/03/2023,Thailand,0.000
06/03/2023,Thailand,0.000
07/03/2023,Thailand,0.000
08/03/2023,Thailand,0.000
09/03/2023,Thailand,0.000
10/03/2023,Thailand,0.000
11/03/2023,Thailand,1.702
12/03/2023,Thailand,0.000
13/03/2023,Thailand,0.000
14/03/2023,Thailand,0.000
15/03/2023,Thailand,0.000
16/03/2023,Thailand,0.000
17/03/2023,Thailand,0.000
18/03/2023,Thailand,2.483
19/03/2023,Thailand,0.000
20/03/2023,Thailand,0.000
21/03/2023,Thailand,0.000
22/03/2023,Thailand,0.000
23/03/2023,Thailand,0.000
24/03/2023,Thailand,0.000
25/03/2023,Thailand,2.092
26/03/2023,Thailand,0.000
27/03/2023,Thailand,0.000
28/03/2023,Thailand,0.000
29/03/2023,Thailand,0.000
30/03/2023,Thailand,0.000
31/03/2023,Thailand,0.000
01/04/2023,Thailand,2.329
02/04/2023,Thailand,0.000
03/04/2023,Thailand,0.000
04/04/2023,Thailand,0.000
05/04/2023,Thailand,0.000
06/04/2023,Thailand,0.000
07/04/2023,Thailand,0.000
08/04/2023,Thailand,2.343
09/04/2023,Thailand,0.000
10/04/2023,Thailand,0.000
11/04/2023,Thailand,0.000
12/04/2023,Thailand,0.000
13/04/2023,Thailand,0.000
14/04/2023,Thailand,0.000
15/04/2023,Thailand,6.067
16/04/2023,Thailand,0.000
17/04/2023,Thailand,0.000
18/04/2023,Thailand,0.000
19/04/2023,Thailand,0.000
20/04/2023,Thailand,0.000
21/04/2023,Thailand,0.000
22/04/2023,Thailand,15.175
23/04/2023,Thailand,0.000
24/04/2023,Thailand,0.000
25/04/2023,Thailand,0.000
26/04/2023,Thailand,0.000
27/04/2023,Thailand,0.000
28/04/2023,Thailand,0.000
29/04/2023,Thailand,25.259
30/04/2023,Thailand,0.000
01/05/2023,Thailand,0.000
02/05/2023,Thailand,0.000
03/05/2023,Thailand,0.000
04/05/2023,Thailand,0.000
05/05/2023,Thailand,0.000
06/05/2023,Thailand,23.697
07/05/2023,Thailand,0.000
08/05/2023,Thailand,0.000
09/05/2023,Thailand,0.000
10/05/2023,Thailand,0.000
11/05/2023,Thailand,0.000
12/05/2023,Thailand,0.000
13/05/2023,Thailand,32.860
14/05/2023,Thailand,0.000
15/05/2023,Thailand,0.000
16/05/2023,Thailand,0.000
17/05/2023,Thailand,0.000
18/05/2023,Thailand,0.000
19/05/2023,Thailand,0.000
20/05/2023,Thailand,36.710
21/05/2023,Thailand,0.000
22/05/2023,Thailand,0.000
23/05/2023,Thailand,0.000
24/05/2023,Thailand,0.000
25/05/2023,Thailand,0.000
26/05/2023,Thailand,0.000
27/05/2023,Thailand,41.424
28/05/2023,Thailand,0.000
29/05/2023,Thailand,0.000
30/05/2023,Thailand,0.000
31/05/2023,Thailand,0.000
01/06/2023,Thailand,0.000
02/06/2023,Thailand,0.000
03/06/2023,Thailand,43.028
04/06/2023,Thailand,0.000
05/06/2023,Thailand,0.000
06/06/2023,Thailand,0.000
07/06/2023,Thailand,0.000
08/06/2023,Thailand,0.000
09/06/2023,Thailand,0.000
10/06/2023,Thailand,37.784
11/06/2023,Thailand,0.000
12/06/2023,Thailand,0.000
13/06/2023,Thailand,0.000
14/06/2023,Thailand,0.000
15/06/2023,Thailand,0.000
16/06/2023,Thailand,0.000
17/06/2023,Thailand,30.099
18/06/2023,Thailand,0.000
19/06/2023,Thailand,0.000
20/06/2023,Thailand,0.000
21/06/2023,Thailand,0.000
22/06/2023,Thailand,0.000
23/06/2023,Thailand,0.000
24/06/2023,Thailand,23.055
25/06/2023,Thailand,0.000
26/06/2023,Thailand,0.000
27/06/2023,Thailand,0.000
28/06/2023,Thailand,0.000
29/06/2023,Thailand,0.000
30/06/2023,Thailand,0.000
01/07/2023,Thailand,11.981
02/07/2023,Thailand,0.000
03/07/2023,Thailand,0.000
04/07/2023,Thailand,0.000
05/07/2023,Thailand,0.000
06/07/2023,Thailand,0.000
07/07/2023,Thailand,0.000
08/07/2023,Thailand,16.639
09/07/2023,Thailand,0.000
10/07/2023,Thailand,0.000
11/07/2023,Thailand,0.000
12/07/2023,Thailand,0.000
13/07/2023,Thailand,0.000
14/07/2023,Thailand,0.000
15/07/2023,Thailand,8.550
16/07/2023,Thailand,0.000
17/07/2023,Thailand,0.000
18/07/2023,Thailand,0.000
19/07/2023,Thailand,0.000
20/07/2023,Thailand,0.000
21/07/2023,Thailand,0.000
22/07/2023,Thailand,7.755
23/07/2023,Thailand,0.000
24/07/2023,Thailand,0.000
25/07/2023,Thailand,0.000
26/07/2023,Thailand,0.000
27/07/2023,Thailand,0.000
28/07/2023,Thailand,0.000
29/07/2023,Thailand,5.454
30/07/2023,Thailand,0.000
31/07/2023,Thailand,0.000
01/08/2023,Thailand,0.000
02/08/2023,Thailand,0.000
03/08/2023,Thailand,0.000
04/08/2023,Thailand,0.000
05/08/2023,Thailand,3.738
06/08/2023,Thailand,0.000
07/08/2023,Thailand,0.000
08/08/2023,Thailand,0.000
09/08/2023,Thailand,0.000
10/08/2023,Thailand,0.000
11/08/2023,Thailand,0.000
12/08/2023,Thailand,4.435
13/08/2023,Thailand,0.000
14/08/2023,Thailand,0.000
15/08/2023,Thailand,0.000
16/08/2023,Thailand,0.000
17/08/2023,Thailand,0.000
18/08/2023,Thailand,0.000
19/08/2023,Thailand,5.426
20/08/2023,Thailand,0.000
21/08/2023,Thailand,0.000
22/08/2023,Thailand,0.000
23/08/2023,Thailand,0.000
24/08/2023,Thailand,0.000
25/08/2023,Thailand,0.000
26/08/2023,Thailand,3.571
27/08/2023,Thailand,0.000
28/08/2023,Thailand,0.000
29/08/2023,Thailand,0.000
30/08/2023,Thailand,0.000
31/08/2023,Thailand,0.000
01/04/2020,Singapore,8.338
02/04/2020,Singapore,13.127
03/04/2020,Singapore,8.693
04/04/2020,Singapore,11.531
05/04/2020,Singapore,13.305
06/04/2020,Singapore,21.288
07/04/2020,Singapore,11.708
08/04/2020,Singapore,18.804
09/04/2020,Singapore,25.191
10/04/2020,Singapore,50.913
11/04/2020,Singapore,35.125
12/04/2020,Singapore,33.883
13/04/2020,Singapore,41.334
14/04/2020,Singapore,68.476
15/04/2020,Singapore,59.251
16/04/2020,Singapore,79.297
17/04/2020,Singapore,129.146
18/04/2020,Singapore,110.519
19/04/2020,Singapore,167.110
20/04/2020,Singapore,105.730
21/04/2020,Singapore,252.970
22/04/2020,Singapore,197.090
23/04/2020,Singapore,180.237
24/04/2020,Singapore,183.962
25/04/2020,Singapore,159.127
26/04/2020,Singapore,109.632
27/04/2020,Singapore,165.158
28/04/2020,Singapore,141.742
29/04/2020,Singapore,93.666
30/04/2020,Singapore,122.405
01/05/2020,Singapore,93.666
02/05/2020,Singapore,165.336
03/05/2020,Singapore,79.297
04/05/2020,Singapore,116.551
05/05/2020,Singapore,101.649
06/05/2020,Singapore,112.116
07/05/2020,Singapore,139.790
08/05/2020,Singapore,131.452
09/05/2020,Singapore,136.242
10/05/2020,Singapore,133.581
11/05/2020,Singapore,155.401
12/05/2020,Singapore,80.007
13/05/2020,Singapore,156.820
14/05/2020,Singapore,119.744
15/05/2020,Singapore,133.404
16/05/2020,Singapore,140.677
17/05/2020,Singapore,82.490
18/05/2020,Singapore,120.986
19/05/2020,Singapore,54.107
20/05/2020,Singapore,80.007
21/05/2020,Singapore,101.117
22/05/2020,Singapore,79.475
23/05/2020,Singapore,108.923
24/05/2020,Singapore,113.890
25/05/2020,Singapore,97.214
26/05/2020,Singapore,61.025
27/05/2020,Singapore,67.944
28/05/2020,Singapore,94.553
29/05/2020,Singapore,66.170
30/05/2020,Singapore,108.391
31/05/2020,Singapore,89.764
01/06/2020,Singapore,91.892
02/06/2020,Singapore,72.379
03/06/2020,Singapore,96.505
04/06/2020,Singapore,100.940
05/06/2020,Singapore,91.715
06/06/2020,Singapore,46.301
07/06/2020,Singapore,61.025
08/06/2020,Singapore,67.944
09/06/2020,Singapore,68.476
10/06/2020,Singapore,38.673
11/06/2020,Singapore,80.007
12/06/2020,Singapore,74.862
13/06/2020,Singapore,82.136
14/06/2020,Singapore,61.557
15/06/2020,Singapore,72.201
16/06/2020,Singapore,37.963
17/06/2020,Singapore,26.787
18/06/2020,Singapore,43.817
19/06/2020,Singapore,45.591
20/06/2020,Singapore,25.191
21/06/2020,Singapore,38.673
22/06/2020,Singapore,46.478
23/06/2020,Singapore,38.673
24/06/2020,Singapore,21.110
25/06/2020,Singapore,33.883
26/06/2020,Singapore,20.046
27/06/2020,Singapore,38.850
28/06/2020,Singapore,51.623
29/06/2020,Singapore,37.786
30/06/2020,Singapore,35.835
01/07/2020,Singapore,43.640
02/07/2020,Singapore,38.141
03/07/2020,Singapore,33.351
04/07/2020,Singapore,29.980
05/07/2020,Singapore,32.819
06/07/2020,Singapore,24.126
07/07/2020,Singapore,32.464
08/07/2020,Singapore,27.852
09/07/2020,Singapore,27.852
10/07/2020,Singapore,22.175
11/07/2020,Singapore,33.706
12/07/2020,Singapore,30.158
13/07/2020,Singapore,31.577
14/07/2020,Singapore,57.122
15/07/2020,Singapore,61.557
16/07/2020,Singapore,44.172
17/07/2020,Singapore,43.995
18/07/2020,Singapore,58.009
19/07/2020,Singapore,35.835
20/07/2020,Singapore,45.591
21/07/2020,Singapore,21.820
22/07/2020,Singapore,70.782
23/07/2020,Singapore,54.994
24/07/2020,Singapore,62.799
25/07/2020,Singapore,49.139
26/07/2020,Singapore,91.005
27/07/2020,Singapore,85.329
28/07/2020,Singapore,83.200
29/07/2020,Singapore,63.686
30/07/2020,Singapore,59.251
31/07/2020,Singapore,49.317
01/08/2020,Singapore,70.250
02/08/2020,Singapore,54.461
03/08/2020,Singapore,55.526
04/08/2020,Singapore,40.092
05/08/2020,Singapore,52.333
06/08/2020,Singapore,161.078
07/08/2020,Singapore,53.397
08/08/2020,Singapore,42.930
09/08/2020,Singapore,23.417
10/08/2020,Singapore,31.045
11/08/2020,Singapore,33.351
12/08/2020,Singapore,10.821
13/08/2020,Singapore,7.451
14/08/2020,Singapore,18.095
15/08/2020,Singapore,14.724
16/08/2020,Singapore,14.369
17/08/2020,Singapore,15.256
18/08/2020,Singapore,16.143
19/08/2020,Singapore,17.740
20/08/2020,Singapore,16.498
21/08/2020,Singapore,12.063
22/08/2020,Singapore,20.756
23/08/2020,Singapore,8.870
24/08/2020,Singapore,15.434
25/08/2020,Singapore,9.047
26/08/2020,Singapore,5.499
27/08/2020,Singapore,10.644
28/08/2020,Singapore,13.660
29/08/2020,Singapore,16.675
30/08/2020,Singapore,9.047
31/08/2020,Singapore,9.580
01/09/2020,Singapore,7.273
02/09/2020,Singapore,7.096
03/09/2020,Singapore,1.419
04/09/2020,Singapore,8.515
05/09/2020,Singapore,7.096
06/09/2020,Singapore,6.032
07/09/2020,Singapore,7.096
08/09/2020,Singapore,3.903
09/09/2020,Singapore,8.338
10/09/2020,Singapore,13.305
11/09/2020,Singapore,11.176
12/09/2020,Singapore,15.256
13/09/2020,Singapore,7.451
14/09/2020,Singapore,8.693
15/09/2020,Singapore,8.515
16/09/2020,Singapore,6.032
17/09/2020,Singapore,4.612
18/09/2020,Singapore,3.193
19/09/2020,Singapore,1.951
20/09/2020,Singapore,2.661
21/09/2020,Singapore,3.193
22/09/2020,Singapore,5.322
23/09/2020,Singapore,3.725
24/09/2020,Singapore,2.129
25/09/2020,Singapore,2.661
26/09/2020,Singapore,1.951
27/09/2020,Singapore,3.548
28/09/2020,Singapore,2.661
29/09/2020,Singapore,2.661
30/09/2020,Singapore,4.790
01/10/2020,Singapore,4.080
02/10/2020,Singapore,3.371
03/10/2020,Singapore,1.774
04/10/2020,Singapore,1.064
05/10/2020,Singapore,2.129
06/10/2020,Singapore,1.242
07/10/2020,Singapore,1.951
08/10/2020,Singapore,1.774
09/10/2020,Singapore,1.597
10/10/2020,Singapore,1.774
11/10/2020,Singapore,1.242
12/10/2020,Singapore,1.774
13/10/2020,Singapore,0.710
14/10/2020,Singapore,0.710
15/10/2020,Singapore,0.887
16/10/2020,Singapore,0.532
17/10/2020,Singapore,1.597
18/10/2020,Singapore,0.532
19/10/2020,Singapore,1.242
20/10/2020,Singapore,0.710
21/10/2020,Singapore,1.064
22/10/2020,Singapore,2.129
23/10/2020,Singapore,1.419
24/10/2020,Singapore,1.774
25/10/2020,Singapore,2.484
26/10/2020,Singapore,0.887
27/10/2020,Singapore,0.532
28/10/2020,Singapore,1.242
29/10/2020,Singapore,1.242
30/10/2020,Singapore,1.242
31/10/2020,Singapore,1.597
01/11/2020,Singapore,2.129
02/11/2020,Singapore,0.710
03/11/2020,Singapore,0.177
04/11/2020,Singapore,1.597
05/11/2020,Singapore,1.242
06/11/2020,Singapore,1.242
07/11/2020,Singapore,0.710
08/11/2020,Singapore,1.242
09/11/2020,Singapore,0.355
10/11/2020,Singapore,1.419
11/11/2020,Singapore,1.597
12/11/2020,Singapore,3.193
13/11/2020,Singapore,1.951
14/11/2020,Singapore,2.129
15/11/2020,Singapore,0.355
16/11/2020,Singapore,0.532
17/11/2020,Singapore,0.887
18/11/2020,Singapore,1.064
19/11/2020,Singapore,0.887
20/11/2020,Singapore,0.710
21/11/2020,Singapore,0.710
22/11/2020,Singapore,0.887
23/11/2020,Singapore,2.129
24/11/2020,Singapore,0.887
25/11/2020,Singapore,3.193
26/11/2020,Singapore,1.242
27/11/2020,Singapore,0.887
28/11/2020,Singapore,0.710
29/11/2020,Singapore,1.064
30/11/2020,Singapore,1.419
01/12/2020,Singapore,0.887
02/12/2020,Singapore,1.774
03/12/2020,Singapore,0.355
04/12/2020,Singapore,1.597
05/12/2020,Singapore,0.532
06/12/2020,Singapore,2.306
07/12/2020,Singapore,0.887
08/12/2020,Singapore,2.306
09/12/2020,Singapore,2.129
10/12/2020,Singapore,1.064
11/12/2020,Singapore,1.064
12/12/2020,Singapore,1.419
13/12/2020,Singapore,1.419
14/12/2020,Singapore,1.242
15/12/2020,Singapore,0.887
16/12/2020,Singapore,2.838
17/12/2020,Singapore,2.129
18/12/2020,Singapore,4.258
19/12/2020,Singapore,1.597
20/12/2020,Singapore,3.016
21/12/2020,Singapore,3.371
22/12/2020,Singapore,1.774
23/12/2020,Singapore,5.145
24/12/2020,Singapore,3.725
25/12/2020,Singapore,2.306
26/12/2020,Singapore,2.484
27/12/2020,Singapore,1.774
28/12/2020,Singapore,0.887
29/12/2020,Singapore,0.887
30/12/2020,Singapore,2.306
31/12/2020,Singapore,4.790
01/01/2021,Singapore,10.644
02/01/2021,Singapore,5.854
03/01/2021,Singapore,6.209
04/01/2021,Singapore,4.258
05/01/2021,Singapore,4.967
06/01/2021,Singapore,5.499
07/01/2021,Singapore,5.854
08/01/2021,Singapore,4.080
09/01/2021,Singapore,5.145
10/01/2021,Singapore,7.451
11/01/2021,Singapore,3.903
12/01/2021,Singapore,3.016
13/01/2021,Singapore,6.741
14/01/2021,Singapore,7.983
15/01/2021,Singapore,5.322
16/01/2021,Singapore,4.258
17/01/2021,Singapore,5.322
18/01/2021,Singapore,2.484
19/01/2021,Singapore,5.322
20/01/2021,Singapore,7.096
21/01/2021,Singapore,6.741
22/01/2021,Singapore,2.661
23/01/2021,Singapore,1.774
24/01/2021,Singapore,8.515
25/01/2021,Singapore,7.806
26/01/2021,Singapore,2.484
27/01/2021,Singapore,4.435
28/01/2021,Singapore,6.032
29/01/2021,Singapore,4.258
30/01/2021,Singapore,10.289
31/01/2021,Singapore,5.145
01/02/2021,Singapore,5.145
02/02/2021,Singapore,3.371
03/02/2021,Singapore,3.193
04/02/2021,Singapore,3.903
05/02/2021,Singapore,4.435
06/02/2021,Singapore,4.612
07/02/2021,Singapore,4.258
08/02/2021,Singapore,3.903
09/02/2021,Singapore,1.951
10/02/2021,Singapore,2.661
11/02/2021,Singapore,2.129
12/02/2021,Singapore,3.193
13/02/2021,Singapore,1.597
14/02/2021,Singapore,2.484
15/02/2021,Singapore,1.597
16/02/2021,Singapore,0.177
17/02/2021,Singapore,1.951
18/02/2021,Singapore,1.951
19/02/2021,Singapore,2.484
20/02/2021,Singapore,2.129
21/02/2021,Singapore,1.951
22/02/2021,Singapore,1.774
23/02/2021,Singapore,0.710
24/02/2021,Singapore,1.242
25/02/2021,Singapore,1.774
26/02/2021,Singapore,2.306
27/02/2021,Singapore,2.129
28/02/2021,Singapore,1.951
01/03/2021,Singapore,2.129
02/03/2021,Singapore,1.419
03/03/2021,Singapore,4.080
04/03/2021,Singapore,3.371
05/03/2021,Singapore,1.597
06/03/2021,Singapore,2.306
07/03/2021,Singapore,2.306
08/03/2021,Singapore,2.306
09/03/2021,Singapore,1.064
10/03/2021,Singapore,1.774
11/03/2021,Singapore,1.419
12/03/2021,Singapore,1.774
13/03/2021,Singapore,1.419
14/03/2021,Singapore,3.016
15/03/2021,Singapore,2.129
16/03/2021,Singapore,1.951
17/03/2021,Singapore,1.597
18/03/2021,Singapore,2.661
19/03/2021,Singapore,2.661
20/03/2021,Singapore,3.016
21/03/2021,Singapore,2.129
22/03/2021,Singapore,2.129
23/03/2021,Singapore,2.306
24/03/2021,Singapore,2.661
25/03/2021,Singapore,3.016
26/03/2021,Singapore,2.129
27/03/2021,Singapore,4.080
28/03/2021,Singapore,2.129
29/03/2021,Singapore,3.725
30/03/2021,Singapore,4.612
31/03/2021,Singapore,6.032
01/04/2021,Singapore,4.612
02/04/2021,Singapore,7.628
03/04/2021,Singapore,3.193
04/04/2021,Singapore,1.774
05/04/2021,Singapore,3.016
06/04/2021,Singapore,4.258
07/04/2021,Singapore,6.209
08/04/2021,Singapore,3.725
09/04/2021,Singapore,4.612
10/04/2021,Singapore,5.677
11/04/2021,Singapore,3.548
12/04/2021,Singapore,4.435
13/04/2021,Singapore,2.484
14/04/2021,Singapore,4.790
15/04/2021,Singapore,2.838
16/04/2021,Singapore,6.032
17/04/2021,Singapore,6.919
18/04/2021,Singapore,4.080
19/04/2021,Singapore,3.548
20/04/2021,Singapore,2.484
21/04/2021,Singapore,2.661
22/04/2021,Singapore,4.258
23/04/2021,Singapore,6.919
24/04/2021,Singapore,4.080
25/04/2021,Singapore,7.096
26/04/2021,Singapore,7.983
27/04/2021,Singapore,2.129
28/04/2021,Singapore,4.080
29/04/2021,Singapore,6.209
30/04/2021,Singapore,4.258
01/05/2021,Singapore,6.032
02/05/2021,Singapore,6.919
03/05/2021,Singapore,3.016
04/05/2021,Singapore,3.016
05/05/2021,Singapore,2.838
06/05/2021,Singapore,3.193
07/05/2021,Singapore,4.435
08/05/2021,Singapore,3.548
09/05/2021,Singapore,4.967
10/05/2021,Singapore,3.371
11/05/2021,Singapore,4.435
12/05/2021,Singapore,2.838
13/05/2021,Singapore,6.032
14/05/2021,Singapore,9.225
15/05/2021,Singapore,5.499
16/05/2021,Singapore,8.693
17/05/2021,Singapore,4.967
18/05/2021,Singapore,6.741
19/05/2021,Singapore,6.741
20/05/2021,Singapore,7.273
21/05/2021,Singapore,7.096
22/05/2021,Singapore,5.145
23/05/2021,Singapore,4.435
24/05/2021,Singapore,6.386
25/05/2021,Singapore,5.322
26/05/2021,Singapore,4.612
27/05/2021,Singapore,4.258
28/05/2021,Singapore,5.322
29/05/2021,Singapore,5.854
30/05/2021,Singapore,4.435
31/05/2021,Singapore,4.080
01/06/2021,Singapore,3.193
02/06/2021,Singapore,5.499
03/06/2021,Singapore,7.983
04/06/2021,Singapore,2.306
05/06/2021,Singapore,3.193
06/06/2021,Singapore,3.548
07/06/2021,Singapore,2.484
08/06/2021,Singapore,1.597
09/06/2021,Singapore,0.710
10/06/2021,Singapore,2.306
11/06/2021,Singapore,1.597
12/06/2021,Singapore,3.193
13/06/2021,Singapore,2.306
14/06/2021,Singapore,4.435
15/06/2021,Singapore,2.484
16/06/2021,Singapore,4.258
17/06/2021,Singapore,4.790
18/06/2021,Singapore,2.838
19/06/2021,Singapore,3.725
20/06/2021,Singapore,1.951
21/06/2021,Singapore,2.838
22/06/2021,Singapore,3.193
23/06/2021,Singapore,3.903
24/06/2021,Singapore,4.080
25/06/2021,Singapore,3.548
26/06/2021,Singapore,3.016
27/06/2021,Singapore,2.484
28/06/2021,Singapore,1.597
29/06/2021,Singapore,1.774
30/06/2021,Singapore,2.838
01/07/2021,Singapore,1.774
02/07/2021,Singapore,1.774
03/07/2021,Singapore,1.242
04/07/2021,Singapore,1.951
05/07/2021,Singapore,2.306
06/07/2021,Singapore,1.774
07/07/2021,Singapore,2.129
08/07/2021,Singapore,2.838
09/07/2021,Singapore,1.774
10/07/2021,Singapore,1.064
11/07/2021,Singapore,1.419
12/07/2021,Singapore,4.612
13/07/2021,Singapore,4.612
14/07/2021,Singapore,10.644
15/07/2021,Singapore,8.515
16/07/2021,Singapore,10.821
17/07/2021,Singapore,12.063
18/07/2021,Singapore,16.321
19/07/2021,Singapore,30.513
20/07/2021,Singapore,34.593
21/07/2021,Singapore,32.109
22/07/2021,Singapore,30.158
23/07/2021,Singapore,23.594
24/07/2021,Singapore,23.062
25/07/2021,Singapore,22.175
26/07/2021,Singapore,23.949
27/07/2021,Singapore,24.658
28/07/2021,Singapore,24.126
29/07/2021,Singapore,23.594
30/07/2021,Singapore,24.658
31/07/2021,Singapore,21.288
01/08/2021,Singapore,21.465
02/08/2021,Singapore,19.691
03/08/2021,Singapore,18.095
04/08/2021,Singapore,16.853
05/08/2021,Singapore,17.385
06/08/2021,Singapore,17.208
07/08/2021,Singapore,14.369
08/08/2021,Singapore,13.837
09/08/2021,Singapore,12.773
10/08/2021,Singapore,9.580
11/08/2021,Singapore,11.176
12/08/2021,Singapore,10.467
13/08/2021,Singapore,8.693
14/08/2021,Singapore,10.289
15/08/2021,Singapore,9.402
16/08/2021,Singapore,9.402
17/08/2021,Singapore,9.934
18/08/2021,Singapore,9.402
19/08/2021,Singapore,5.677
20/08/2021,Singapore,7.096
21/08/2021,Singapore,6.564
22/08/2021,Singapore,6.209
23/08/2021,Singapore,17.385
24/08/2021,Singapore,20.578
25/08/2021,Singapore,21.288
26/08/2021,Singapore,20.578
27/08/2021,Singapore,21.643
28/08/2021,Singapore,21.465
29/08/2021,Singapore,23.594
30/08/2021,Singapore,27.497
31/08/2021,Singapore,28.561
01/09/2021,Singapore,31.932
02/09/2021,Singapore,33.883
03/09/2021,Singapore,38.850
